index_cafeteria,cafeteria_name,menu_name,menu_price,label
11104.0,카우보이,똥집볶음,"10,900                            ",고기/구이
11105.0,사랑관강원대점,아이스황도,,분식
11105.0,사랑관강원대점,기본안주,,양식
11105.0,사랑관강원대점,마른안주,,양식
11108.0,미빠2,,,
11127.0,만남의집,,,
11128.0,주전자,모듬전,"25,000                            ",회
11128.0,주전자,어묵탕,"10,000                            ",찜/탕/찌개
11128.0,주전자,두부찌개,"12,000                            ",양식
11132.0,남부전집,,,
11136.0,꼴두바우강대점,소막창,"10,000                            ",국수
11136.0,꼴두바우강대점,가브리살,"8,500                            ",회
11136.0,꼴두바우강대점,삼겹살(200g),"7,500                            ",고기/구이
11138.0,5감족발,,,
11164.0,착한곱한우곱창춘천2호석사점,한우곱창,,백반
11164.0,착한곱한우곱창춘천2호석사점,한우막창,,양식
11164.0,착한곱한우곱창춘천2호석사점,한우대창,,고기/구이
11165.0,수옛날통닭애막골점,,,
11168.0,전천후횟집,전천후 스페셜,"99,000                            ",회
11168.0,전천후횟집,해산물 모듬회,"65,000                            ",분식
11168.0,전천후횟집,전천후 모듬회 (S),"33,000                            ",회
11175.0,오니,야채김밥,"2,500                            ",양식
11175.0,오니,땡초김밥,"3,500                            ",양식
11175.0,오니,치즈김밥,"3,500                            ",양식
11188.0,불난닭발앤강정,계란찜,,양식
11188.0,불난닭발앤강정,떡볶이,,분식
11188.0,불난닭발앤강정,얼음황도,,회
11191.0,술집,양념치킨,"21,000                            ",치킨
11191.0,술집,수제버거와 감자튀김,"15,000                            ",버거
11191.0,술집,후라이드 치킨,"20,000                            ",치킨
11193.0,미미카츠,,,
11197.0,웨어커피,아메리카노,"4,000                            ",양식
11197.0,웨어커피,더블초코라테,"5,000                            ",분식
11197.0,웨어커피,시나몬 메이플 크로플,"7,500                            ",양식
11198.0,바보형제쭈꾸미효자점,쭈꾸미세트,,양식
11198.0,바보형제쭈꾸미효자점,쭈삼겹세트,,양식
11198.0,바보형제쭈꾸미효자점,만쭈삼겹세트,,족발/보쌈
11211.0,서락,황도,,회
11211.0,서락,모듬과일,,분식
11211.0,서락,먹태,,양식
11217.0,열정국밥,,,
11222.0,고래맥주창고효자점,,,
11223.0,유캔두잇춘천효자점,아메리카노,,양식
11223.0,유캔두잇춘천효자점,카페라떼,,백반
11223.0,유캔두잇춘천효자점,카푸치노,,피자
11234.0,형제오뎅,,,
11236.0,어반벨리(Urban Belly),어반벨리 버거,"5,000                            ",버거
11236.0,어반벨리(Urban Belly),어반벨리 치즈 버거,"6,000                            ",버거
11236.0,어반벨리(Urban Belly),어반벨리 더블치즈 버거,"8,000                            ",버거
11237.0,난김밥넌국수,,,
11247.0,쌈촌CGV석사점,,,
11259.0,페리카나석사점,후라이드,,치킨
11259.0,페리카나석사점,양념치킨,,치킨
11259.0,페리카나석사점,반반치킨,,백반
11263.0,파스따남,알리오 올리오,"10,000                            ",양식
11263.0,파스따남,명란파스타,"12,000                            ",중식
11263.0,파스따남,감베리 파스타,"13,000                            ",국수
11264.0,돌다리야채곱창,야채곱창,"10,000                            ",분식
11264.0,돌다리야채곱창,흑미순대볶음,"12,000                            ",고기/구이
11264.0,돌다리야채곱창,흑미순대곱창,"12,000                            ",분식
11266.0,유명한맛돼지,특목살,,고기/구이
11266.0,유명한맛돼지,생삼겹살,,양식
11266.0,유명한맛돼지,가브리살,,회
11271.0,남부옛날통닭,,,
11278.0,순살만공격춘천점,닭다리 순살만 4가지맛 세트,,고기/구이
11278.0,순살만공격춘천점,페퍼로니 피자&치킨 세트,,피자
11278.0,순살만공격춘천점,치파포 V5,,치킨
11282.0,한방전주콩나물국밥효자점,콩나물국밥,"5,500                            ",국밥
11282.0,한방전주콩나물국밥효자점,황태콩나물국밥,"7,500                            ",국밥
11282.0,한방전주콩나물국밥효자점,콩나물비빔밥,"6,500                            ",국밥
